id,name_kor,operating_hotel,name_eng,audit,class,room_cate,nrooms,year,price,price_cate,rating,CONV,COSTEFF,EMOTIONAL,FACILITIES,ROOM,SERVICE,SOCIAL,TOTAL,gta,gts,roa,roe,opr,nir,deratio,tat,opercf,invcf,fincf,ta,sales,cogs,exp,labor,dep,other_exp
53,(주)태승이십일,임패리얼팰리스 서울(임피리얼 팰리스 서울),Imperial Palace Seoul,0,5성급,3,430,2018,144927.5,3,4.253968254,4.79394411,0.087969338,-1.719109432,-4.720878819,-6.482327064,-9.378596675,-0.23039934,-17.64939788,21.38,0.88,1.81,3.8,-2.63,14.48,103.92,0.12,-474,-6633,6794,301357,43200,36802,7536,3210.81,3397.36,4325.19
53,(주)태승이십일,임패리얼팰리스 서울(임피리얼 팰리스 서울),Imperial Palace Seoul,0,5성급,3,430,2019,144927.5,3,4.315789474,6.221686816,0.901737961,0.761492155,-3.235525507,-1.546560485,-6.775709396,-0.124084289,-3.796962746,-0.82,-1.51,0.26,0.52,0.96,2.28,103.35,0.11,9107,-2932,-5971,298342,42548,34302,7838,2724.51,3512.36,5113.49
56,(주)파로스관광호텔,파로스관광호텔,Pharos Hotel,0,3성급,1,52,2015,70312.5,1,4.230769231,4.686084625,-1.942523455,-2.198922398,-4.283038127,-8.3554014,-11.19493009,-1.171711806,-24.46044265,-1.3,-3.41,-1.46,-4.98,1.39,-12.49,247.8,0.12,298,-77,-221,14649,1737,294,1418,542.67,286.65,875.33
56,(주)파로스관광호텔,파로스관광호텔,Pharos Hotel,0,3성급,1,52,2016,70312.5,1,3.692307692,3.230562085,-0.042898364,-4.231793294,-7.154263778,-11.74867965,-13.59235519,-0.562147465,-34.10157566,-1.52,-6.14,-4.69,-17.6,-30.58,-42.11,308.59,0.11,318,21,-321,14417,1630,344,1784,965.82,232.37,818.18
56,(주)파로스관광호텔,파로스관광호텔,Pharos Hotel,0,3성급,1,52,2017,70312.5,1,4,14.7023469,1.164733153,-8.565356684,-5.532389363,-11.98947652,-2.894262582,7.408207397,-5.706197696,4.14,4.14,2.43,9.64,19.64,21.22,286.37,0.11,194,0,623,14209,1698,272,1092,318.11,207.39,773.89
56,(주)파로스관광호텔,파로스관광호텔,Pharos Hotel,0,3성급,1,52,2018,70312.5,1,4.375,5.363027803,0.046140487,-0.519154014,-1.949918038,-2.361226226,-8.700070402,1.23993691,-6.881263479,-6.82,27.08,14.25,42.01,26.81,96.59,135.04,0.15,132,0,-921,13997,2157,505,1074,425.15,212.57,648.85
56,(주)파로스관광호텔,파로스관광호텔,Pharos Hotel,0,3성급,1,52,2019,70312.5,1,4,3.974555211,-3.006315103,-3.517888601,-3.482880147,-5.290133374,-13.23112059,-1.557898789,-26.1116814,0.16,-19,0.49,1.15,19.43,3.97,132.72,0.12,161,0,26,13818,1747,598,809,223.97,178.24,585.03
57,(주)프로비스타,프로비스타호텔,Provista Hotel,0,등급미분류,1,81,2015,217561.5,4,3.25,8.290382161,-2.448220519,-8.709308475,-8.137016541,-12.85224574,-13.1651205,0.052397028,-36.96913259,4.68,-23.89,0.55,1.69,9.41,2.89,213.24,0.19,566,-1423,908,19331,4262,234,3627,1569.72,469.27,2057.28
57,(주)프로비스타,프로비스타호텔,Provista Hotel,0,등급미분류,1,81,2016,217561.5,4,3.25,2.96304472,-2.311590238,-8.263333032,-12.24875999,-19.29778095,-18.78124156,0.008764892,-57.93089616,0.18,-1.67,0.73,2.27,12.12,4.04,206.77,0.18,756,-95,-80,18815,4191,154,3529,1453.01,558.92,2075.99
57,(주)프로비스타,프로비스타호텔,Provista Hotel,0,등급미분류,1,81,2017,217561.5,4,3.666666667,7.299672722,-2.863709015,-8.565915214,-7.940077756,-22.93115666,-11.11789689,2.480839789,-43.63824302,2.64,-10.31,-0.06,-0.2,7.53,-0.4,215.49,0.16,408,-195,724,18327,3759,132,3344,1421.3,482.9,1922.7
57,(주)프로비스타,프로비스타호텔,Provista Hotel,0,등급미분류,1,81,2018,217561.5,4,4.4,10.85188761,2.621912348,-0.121881571,0.069274361,-3.241224783,-13.30696376,0.438597612,-2.688398175,-0.63,-2.97,-1.09,-3.5,3.55,-7.09,224.65,0.15,177,-540,151,18302,3647,115,3402,1450.47,462.08,1951.53
58,(주)해운대관광호텔,베니키아 호텔 해운대,Benikea Hotel Haeundae,0,3성급,2,127,2015,76233.5,1,2,7.419114632,-0.830529827,-6.094624333,-0.82399701,0.779754903,-9.951992792,0,-9.502274427,43.72,0,-0.76,-4.52,-43.93,-57.18,621.16,0.01,1093,-10102,7229,22676,262,0,378,53.36,107.68,324.64
58,(주)해운대관광호텔,베니키아 호텔 해운대,Benikea Hotel Haeundae,0,3성급,2,127,2016,76233.5,1,3.8,3.350516117,-4.27382092,-3.775029096,-7.236736359,-12.42945748,-18.00928942,-0.538490893,-42.91230805,2.93,1576.75,4.05,25.83,31.92,21.87,472.5,0.19,1763,-486,-535,22736,4400,0,2996,861.31,551.23,2134.69
58,(주)해운대관광호텔,베니키아 호텔 해운대,Benikea Hotel Haeundae,0,3성급,2,127,2017,76233.5,1,4.222222222,4.234500231,-0.357553914,-2.826183206,-1.836937673,-1.270619001,-9.325979738,0.307441884,-11.07533142,-6.17,12.66,4.32,38.23,26.24,20.34,2020.44,0.21,-510,-644,1736,20113,4957,0,3656,1416.13,536.11,2239.87
58,(주)해운대관광호텔,베니키아 호텔 해운대,Benikea Hotel Haeundae,0,3성급,2,127,2018,76233.5,1,2.5,2.028850895,-1.085179739,-9.154414143,-7.56232444,-19.77819351,-14.2655801,0.195002873,-49.62183816,-4.99,-13.31,2.42,25.66,21.48,12.42,594.45,0.2,1229,167,-1219,19548,4297,0,3374,1514.33,549.05,1859.67
58,(주)해운대관광호텔,베니키아 호텔 해운대,Benikea Hotel Haeundae,0,3성급,2,127,2019,76233.5,1,2.666666667,9.911542831,-0.644273873,-15.34194863,-16.21433044,-32.82970529,-21.04117675,-0.752768085,-76.91266024,-5.12,10.16,2.55,15.89,23.04,11.28,461.86,0.23,1206,-1643,-1000,19095,4734,0,3643,1652.8,563.25,1990.2
59,(주)현대수콘도미니엄,현대수리조트,Hyundai Soo Conminium,0,3성급,3,471,2016,68080.5,1,3,2.652528002,1.904737912,-2.374107691,2.776293469,4.98993415,-6.948222843,-0.384705683,2.616457316,0,0,-4.58,0,-8.91,-9.26,0,0.5,173,-14,-160,9706,2465,0,2684,1532.94,0,1151.06
59,(주)현대수콘도미니엄,현대수리조트,Hyundai Soo Conminium,0,3성급,3,471,2017,68080.5,1,3.5,0.226034857,-2.512664739,-9.755630772,-12.75237515,-25.50565233,-17.75313873,0,-68.05342686,0.79,19.94,0,0,0.56,0.01,0,0.3,183,-60,-122,9766,2956,0,2939,1562.61,0,1376.39
59,(주)현대수콘도미니엄,현대수리조트,Hyundai Soo Conminium,0,3성급,3,471,2018,68080.5,1,2.25,1.134465765,3.52875332,-3.153468842,-10.46397788,-19.2318005,-11.49659622,0.470116671,-39.21250769,4.24,22.4,0.04,0,1.9,0.1,0,0.35,580,-333,-246,10099,3618,0,3550,1540.79,0,2009.21
59,(주)현대수콘도미니엄,현대수리조트,Hyundai Soo Conminium,0,3성급,3,471,2019,68080.5,1,4,0.181584084,-0.533959711,-13.6093435,-12.54196061,-27.24880556,-18.38563134,-0.023365924,-72.16148256,-2.24,-32.71,-7.55,0,-18.41,-32.06,0,0.24,267,11,-278,9852,2435,0,2883,1644.94,0,1238.06
61,(주)호텔금오산,호텔금오산,Hotel Geumosan,0,4성급,2,125,2015,104260.5,3,4.166666667,0.948979103,-2.536286966,0.351650909,0.011798455,-1.030833353,-7.802547365,-0.463482367,-10.52072158,-1.79,-1.42,1.69,13.62,10.19,7.75,648.24,0.22,1569,-84,-1059,27653,6273,4620,1013,535.77,967.29,477.23
61,(주)호텔금오산,호텔금오산,Hotel Geumosan,0,4성급,2,125,2016,104260.5,3,4,0.697583224,-3.217155659,-4.670717001,-7.174368173,-11.70587451,-13.19780747,-0.78665662,-40.05499621,-1.8,5.81,1.82,12.65,10.42,7.76,547.35,0.23,1442,-938,-1077,26795,6637,4794,1152,546.57,947.72,605.43
61,(주)호텔금오산,호텔금오산,Hotel Geumosan,0,4성급,2,125,2017,104260.5,3,4,3.593816936,-1.521186988,1.989397341,-3.364033312,1.180698073,-12.54767712,-1.009775963,-11.67876103,4.03,2.29,1.73,10.81,10.42,7.29,504.37,0.24,1623,-1701,389,26040,6790,4981,1101,616.56,941.92,484.44
61,(주)호텔금오산,호텔금오산,Hotel Geumosan,0,4성급,2,125,2018,104260.5,3,4.333333333,1.655958427,-0.914153191,-1.078390998,-1.84321634,-1.901947839,-8.483895374,-0.835107344,-13.40075266,-6.84,2.13,0.65,2.66,4.3,2.65,202.75,0.25,1414,1481,-2446,25589,6934,5584,1052,549.88,1037.05,502.12
61,(주)호텔금오산,호텔금오산,Hotel Geumosan,0,4성급,2,125,2019,104260.5,3,4.5,0.734751336,-1.780406193,2.569535609,-2.489899366,-4.927891668,-12.74600218,-0.504477188,-19.14438965,-0.32,9.91,1.56,4.6,6.59,5.55,188.21,0.28,1596,-1520,-505,24641,7621,6068,1051,557.4,1051.31,493.6
62,(주)호텔라온제나,호텔라온제나,Hotel Laonzena,0,4성급,1,94,2016,89002.5,2,4.5,5.964390928,-1.22805086,4.370800601,2.126697247,3.492664545,-6.129440819,0.714482471,9.311544112,0,0,-15.84,-41.2,-8.91,-73.55,160.1,0.22,660,-175,-200,65667,10761,10162,1558,670.01,3275.61,887.99
62,(주)호텔라온제나,호텔라온제나,Hotel Laonzena,0,4성급,1,94,2017,89002.5,2,3,4.481879181,-2.770679131,-10.29143722,3.192564702,-9.772486801,-22.34774823,-0.133952655,-37.64186015,-2.54,-0.33,-2.64,-7.03,-7.18,-24.32,171.81,0.11,713,-395,-200,65249,10725,9628,1868,723.24,3196.76,1144.76
62,(주)호텔라온제나,호텔라온제나,Hotel Laonzena,0,4성급,1,94,2018,89002.5,2,1,25.29981402,-1.841245072,-23.87346066,-27.8058445,-46.85032112,-35.43641577,0,-110.5074731,-41.01,11.28,-52.91,0,0.01,-343.25,0,0.15,397,-594,0,35754,11935,9480,2453,1280.02,3057.02,1172.98
62,(주)호텔라온제나,호텔라온제나,Hotel Laonzena,0,4성급,1,94,2019,89002.5,2,4,-5.110343539,1.136078306,3.253166679,-10.2728297,-21.13591257,-20.01323945,-2.087798146,-54.23087841,13.32,4.39,-3.36,0,9.6,-16.51,2698.86,0.2,643,-1351,208,61415,12459,8503,2759,1432.56,1325.27,1326.44
64,(주)호텔수성,호텔수성,Hotel Susung,0,2성급,1,66,2017,214286,4,4,5.15906868,1.003336518,1.944644739,0.496375929,3.696686214,-5.513258965,0.051332737,6.838185853,41.84,-35.13,-2.91,-6.68,-58.27,-82.96,178.44,0.04,-3258,-21746,24997,92258,2805,533,3907,1509.4,294.52,2397.6
65,(주)호텔인터내셔널,호텔인터내셔널,Hotel International,0,2성급,2,121,2015,80357,2,2,3.503389289,0.494493437,-5.108908938,-6.472566523,-14.57352616,-16.19818995,-0.330741468,-38.68605031,-1.33,-6.31,-2.12,-25.06,0.92,-6.19,1239.46,0.34,497,-757,251,19398,6869,5971,834,357.93,1021.32,476.07
65,(주)호텔인터내셔널,호텔인터내셔널,Hotel International,0,2성급,2,121,2016,80357,2,3.2,3.394320371,-2.470552624,-4.235026986,-5.923349012,-9.907994116,-13.5966191,-0.195955095,-32.93517656,-2.91,-2.5,-2.9,-47.39,-1.1,-8.49,2008.05,0.34,515,-405,-114,18792,6697,5958,813,361.12,973.79,451.88
65,(주)호텔인터내셔널,호텔인터내셔널,Hotel International,0,2성급,2,121,2017,80357,2,3,1.256752202,2.860504474,1.669914118,-3.420353616,-5.635773692,-6.699784261,0.210538858,-9.758201918,56.3,-12.16,-4.93,-20.52,-11.49,-20.71,175.17,0.24,-2,-519,443,29657,5883,5761,798,353.34,802.1,444.66
65,(주)호텔인터내셔널,호텔인터내셔널,Hotel International,0,2성급,2,121,2018,80357,2,3,2.203629174,-3.880298609,-4.855252582,-6.815414752,-11.01407569,-11.68444125,0,-36.04585371,3.96,-29.39,-6.17,-18.95,-9.53,-45.66,245.93,0.14,-1239,-2378,3599,30615,4154,3782,768,266.64,738.56,501.36
65,(주)호텔인터내셔널,호텔인터내셔널,Hotel International,0,2성급,2,121,2019,80357,2,4,0.370435694,3.177425724,3.125002736,-1.770177142,-5.290754522,-7.184240438,-1.036658237,-8.608966186,-2.31,-18.41,0.28,0.96,8.75,2.57,234.73,0.11,472,-13,-457,29939,3389,2477,616,155.34,746.08,460.66
66,(주)호텔인터불고원주,호텔인터불고원주,Hotel Inter-Burgo Wonju,0,3성급,2,152,2015,70791.5,1,2.8,1.232600932,-4.004079679,-7.148509425,-9.066006963,-13.37812529,-18.27992669,-1.650184486,-52.2942316,14.84,17.34,1.87,2.98,-0.63,16.77,61.94,0.11,882,-5157,4539,68277,7975,1409,6616,2600.47,744.91,4015.53
66,(주)호텔인터불고원주,호텔인터불고원주,Hotel Inter-Burgo Wonju,0,3성급,2,152,2016,70791.5,1,3.8,2.877502636,-4.52367001,-10.35069244,-12.1944696,-20.14145234,-20.99181082,0.041323913,-65.28326866,14.36,1.14,-3.67,-5.71,-3.51,-37.32,50.6,0.1,171,-183,-276,81184,8066,1322,7027,2684.79,746.86,4342.21
66,(주)호텔인터불고원주,호텔인터불고원주,Hotel Inter-Burgo Wonju,0,3성급,2,152,2017,70791.5,1,4,1.660006552,-0.928661841,-3.876633269,-3.593001744,-8.861043391,-13.21609863,0.129336021,-28.6860963,5.22,-2.45,1.09,1.59,-19.05,12.47,41.64,0.09,167,3949,-4096,86694,7868,1253,8114,2829.56,741.87,5284.44
66,(주)호텔인터불고원주,호텔인터불고원주,Hotel Inter-Burgo Wonju,0,3성급,2,152,2018,70791.5,1,4,3.465717179,-3.601208959,-5.333257567,-1.553896679,-6.102087975,-11.10086085,-0.056135587,-24.28173044,-0.33,1.33,-3.87,-5.48,-8.82,-44.66,41.38,0.09,-468,218,103,89457,7972,1352,7323,2866.19,754.76,4456.81
67,(주)호텔카리스,호텔카리스,Hotel Charis,0,3성급,1,73,2015,74776.5,1,3.666666667,1.318178449,-0.922606348,-3.281271352,0.590558741,-7.596191552,-8.715280803,2.481175012,-16.12543785,-0.1,187.32,-3.93,-19.86,-17.04,-41.35,442.46,0.1,-201,-1484,1845,45787,4423,0,5177,1282.39,1566.29,3894.61
67,(주)호텔카리스,호텔카리스,Hotel Charis,0,3성급,1,73,2016,74776.5,1,3.666666667,8.485175869,-0.300618865,-4.180633592,-5.786904048,-9.769783298,-12.90488144,-0.288572232,-24.7462176,4.26,24.35,-3.09,-13.15,-3.77,-26.69,252.69,0.12,324,-3640,3196,46562,5500,0,5707,1529.18,1570.5,4177.82
67,(주)호텔카리스,호텔카리스,Hotel Charis,0,3성급,1,73,2017,74776.5,1,5,13.46954284,6.267262355,-3.359798099,-5.609333016,-12.13566446,-16.10114673,0.930199749,-16.53893736,1.4,36.12,0.49,1.7,17.32,3.17,245.66,0.15,1783,-1648,335,46586,7487,0,6190,1807.18,1592.78,4382.82
67,(주)호텔카리스,호텔카리스,Hotel Charis,0,3성급,1,73,2018,74776.5,1,5,4.981841563,4.720941566,-0.955431836,2.558996142,-1.451728114,-4.160394866,4.656683631,10.35090809,-0.64,8.78,0.41,1.41,19.16,2.48,238.64,0.17,1757,-1455,-570,45483,8144,0,6584,1713.11,1696.02,4870.89
68,(주)호텔페이토,호텔페이토,Hotel Peyto Gangnam,0,3성급,2,163,2015,90807.5,2,4.2,5.195991337,-1.401249356,-3.25942788,-1.634675444,-6.868926159,-10.90547034,0.513035796,-18.36072205,0,0,-32.78,0,-173.02,-174,0,0.19,415,-12584,12409,18176,1794,0,4898,566.42,415.21,4331.58
68,(주)호텔페이토,호텔페이토,Hotel Peyto Gangnam,0,3성급,2,163,2016,90807.5,2,3.818181818,4.82547585,-1.03452298,-3.851744053,-3.957287493,-9.379457798,-12.25536998,0.357512697,-25.29539376,4.8,269.72,0.61,0,14.73,1.79,14998.73,0.34,2774,-1603,-948,18383,6633,0,5656,1714.39,920.42,3941.61
68,(주)호텔페이토,호텔페이토,Hotel Peyto Gangnam,0,3성급,2,163,2017,90807.5,2,4.602739726,7.529866189,-0.080907905,-1.483188376,-0.391257518,-2.365930009,-7.224776924,0.592507285,-3.423687258,-5.61,5.4,5.79,161.88,21.18,16.06,1401.16,0.36,1744,-145,-1400,17728,6991,0,5510,2092.89,810.29,3417.11
68,(주)호텔페이토,호텔페이토,Hotel Peyto Gangnam,0,3성급,2,163,2018,90807.5,2,4.504504505,5.092639381,0.489311659,-0.360247477,-1.36299238,-4.01800642,-6.762308798,0.475345829,-6.446258207,-4.22,8.23,7.05,68.23,22.82,17.18,606.3,0.41,1820,-44,-1933,17038,7566,0,5839,2232.88,734.79,3606.12
68,(주)호텔페이토,호텔페이토,Hotel Peyto Gangnam,0,3성급,2,163,2019,90807.5,2,4.542056075,5.009359297,0.191432947,-1.477821838,-0.530956229,-2.724902097,-5.820456474,0.454453084,-4.898891309,1.57,4.14,5.44,32.43,18.31,12.55,417.22,0.43,1887,-230,-957,16611,7879,0,6436,2665.38,663.38,3770.62
69,(주)호텔하나,호텔하나,Hotel Hana,0,3성급,1,85,2017,74693.5,1,4.2,3.092841045,-3.827146184,-5.372593778,-4.516313371,-12.95580737,-13.21360049,-1.386940418,-38.17956056,0,0,-0.93,-1.41,-12.71,-5.12,52.14,0.18,186,-98,-75,7150,2264,0,2552,1427.38,276.8,1124.62
69,(주)호텔하나,호텔하나,Hotel Hana,0,3성급,1,85,2018,74693.5,1,4.5,4.075939144,4.027259604,0.681925645,1.452882178,-1.059633245,-3.024159052,-0.579237313,5.574976961,-2.2,-13.6,-3.93,-6.1,-18.2,-24.8,58.16,0.16,-225,-18,230,6882,1956,0,2312,1313.55,279.1,998.45
70,STX리조트주식회사,STX리조트,STX Resort,0,4성급,2,195,2015,109619.5,3,4.5,7.155819093,-2.382702468,-5.395608428,-0.531059032,-1.00015088,-9.210928224,-0.260546137,-11.62517608,-2.6,7.13,0.38,0.94,4.91,0.68,145.13,0.56,1654,-483,-1800,43718,28953,25402,2129,1473.76,1550.19,655.24
70,STX리조트주식회사,STX리조트,STX Resort,0,4성급,2,195,2018,109619.5,3,5,1.06772364,-2.56049729,-15.7430992,-14.51154264,-32.37036847,-26.09971863,3.302091422,-86.91541117,9.25,0.68,-1.39,-3.36,-4.88,-5.11,135.7,0.27,-312,641,-269,45200,12557,11428,1742,1087.04,1510.8,654.96
72,국도관광개발주식회사,베스트웨스턴 프리미어 호텔국도,Best Western Premier Hotel Kukdo,0,3성급,2,295,2015,108184,3,3.815789474,5.390280052,-3.580928829,-2.985698276,-2.196925086,-4.747084459,-10.95250239,0.744889786,-18.3279692,-1.57,-24.1,0.28,0.36,1,1.47,33.75,0.19,762,-264,-614,44760,8883,6399,2395,1095.99,945.22,1299.01
72,국도관광개발주식회사,베스트웨스턴 프리미어 호텔국도,Best Western Premier Hotel Kukdo,0,3성급,2,295,2016,108184,3,4.041666667,5.936680797,-0.818837272,-3.00843784,-1.364187706,-7.576338735,-9.26790886,0.370710824,-15.72831879,7.77,16.11,11.54,15.13,10.37,54.34,28.79,0.21,-968,4268,-854,41248,10314,6682,2562,1127.66,826.24,1434.34
72,국도관광개발주식회사,베스트웨스턴 프리미어 호텔국도,Best Western Premier Hotel Kukdo,0,3성급,2,295,2017,108184,3,4.185185185,5.449500811,-0.950099932,-2.521983382,-2.381554815,-6.711275947,-9.552693605,0.693047882,-15.97505899,-2.61,-15.49,0.2,0.26,-20.41,1.12,35,0.18,-2893,5829,195,36800,8716,8056,2440,1165.68,877.37,1274.32
72,국도관광개발주식회사,베스트웨스턴 프리미어 호텔국도,Best Western Premier Hotel Kukdo,0,3성급,2,295,2018,108184,3,4,5.849161852,-2.262221347,-4.632455648,-3.994471481,-9.380213974,-11.94736148,1.037775392,-25.32978669,-14.32,16.92,-2.11,-2.73,-5.65,-9.44,23.83,0.22,422,-459,-6026,36006,10191,8075,2692,1307.98,927.68,1384.02
72,국도관광개발주식회사,베스트웨스턴 프리미어 호텔국도,Best Western Premier Hotel Kukdo,0,3성급,2,295,2019,108184,3,4.526315789,9.425267949,-1.108119515,-0.565322763,-2.331509787,-3.341684966,-8.672071549,0.625527055,-5.967913575,-1.21,3.11,-0.81,-1,1.06,-3.23,23.56,0.25,1442,-298,-527,35190,10508,7807,2590,1270.04,913.59,1319.96
75,남풍산업(주),호텔마누,Hotel Manu,0,3성급,1,80,2015,73102.5,1,4,4.345754816,-0.803048151,-3.605619553,-1.304962062,-7.705341196,-9.153321544,0.48452519,-17.7420125,-3.1,-15.35,-4.12,-12.35,-9.31,-18.4,214.35,0.22,210,-339,158,6747,2623,2085,782,492.91,601.04,289.09
75,남풍산업(주),호텔마누,Hotel Manu,0,3성급,1,80,2016,73102.5,1,4.027777778,4.887731869,-0.160009625,-2.055399649,-0.134044305,-4.811266128,-6.208951867,0.270118092,-8.211821612,-5.79,5.66,1.41,4.22,15.25,5.7,183.9,0.25,504,-108,-396,6213,2772,1967,382,53.95,598.07,328.05
75,남풍산업(주),호텔마누,Hotel Manu,0,3성급,1,80,2017,73102.5,1,4.328947368,3.601269029,-1.244398039,-1.6180492,0.613307329,-2.386995367,-5.574451538,0.283799823,-6.325517965,8.3,-10.1,-7.33,-24.31,-27.76,-33.29,292.56,0.22,-151,-1748,1682,7353,2492,2308,876,512.86,731.98,363.14
75,남풍산업(주),호텔마누,Hotel Manu,0,3성급,1,80,2018,73102.5,1,4.288888889,4.004152222,-0.670413386,-1.695123986,-0.640881406,-3.97210029,-6.962865402,0.385374057,-9.551858191,-5.88,42.26,-4.43,-18.42,-8.38,-14.26,344.45,0.31,431,-378,-292,6781,3545,2927,914,507.92,778.99,406.08
75,남풍산업(주),호텔마누,Hotel Manu,0,3성급,1,80,2019,73102.5,1,4.228070175,3.77250994,-1.282614927,-1.876771074,-0.616325482,-3.096004164,-6.938455641,-0.154022192,-10.19168354,-1.21,14.12,-3.68,-17.7,-5.06,-10.02,424.37,0.37,442,-33,179,6079,4045,3252,998,482.89,787.2,515.11
76,네스트주식회사,네스트 호텔,Nest Hotel,0,5성급,3,370,2015,168527,4,4.62295082,4.25080032,-2.316601031,-3.019632183,-4.780683851,-4.26547755,-11.95292115,-0.477368699,-22.56188414,-8.61,547.24,-6.72,-37.7,-23.4,-41.37,560.49,0.16,-2029,-7592,6100,70421,12744,11750,3976,1542.71,2225.51,2433.29
76,네스트주식회사,네스트 호텔,Nest Hotel,0,5성급,3,370,2016,168527,4,4.125,4.164655589,-1.13244098,-2.478858031,-3.275054457,-3.713291904,-10.35356159,-0.353625181,-17.14217656,0.06,31.93,-2.41,-17.28,2.37,-10.75,682.99,0.22,680,-341,1772,68381,16814,12928,3487,1254.58,2270.63,2232.42
76,네스트주식회사,네스트 호텔,Nest Hotel,0,5성급,3,370,2017,168527,4,4.215686275,3.196448046,-1.053235558,-3.950570727,-4.205478699,-7.02343536,-11.62621509,-0.585784529,-25.24827192,0.65,13.44,-0.55,-4.4,9.19,-2.16,723.57,0.25,3197,-2947,-743,69159,19074,14243,3078,1282.73,2358.87,1795.27
76,네스트주식회사,네스트 호텔,Nest Hotel,0,5성급,3,370,2018,168527,4,3.580645161,3.141627359,-2.142568633,-3.292518852,-4.797097835,-8.163392663,-11.94918951,-0.377095382,-27.58023552,-1.46,19.59,1.11,8.67,13.54,3.64,644.11,0.3,2629,-3269,-1179,67420,22811,15454,4267,1308.64,2454.23,2958.36
76,네스트주식회사,네스트 호텔,Nest Hotel,0,5성급,3,370,2019,168527,4,3.555555556,3.448687236,-2.058211166,-4.838537644,-2.682648128,-6.891779054,-11.40921291,-0.383366813,-24.81506848,0.71,19.17,2.91,19.34,15.7,8,500.15,0.36,4944,-1867,-2500,65813,27184,18911,4004,1339.43,2504.45,2664.57
77,다인인베스트먼트주식회사,그랜드 머큐어 앰배서더 창원,Grand Mercure Ambassador Changwon (ex Pullman),0,4성급,3,321,2015,156250,4,3.666666667,3.679585379,0.116779131,-3.689624528,-5.615977734,-10.61075202,-12.68441957,-0.886608582,-29.69101793,0,0,0.44,4.58,25.37,2.69,941.99,0.16,4258,-105949,103096,103221,8701,0,6494,1329.44,1627.48,5164.56
77,다인인베스트먼트주식회사,그랜드 머큐어 앰배서더 창원,Grand Mercure Ambassador Changwon (ex Pullman),0,4성급,3,321,2016,156250,4,3.522727273,4.400057761,0.132778627,-2.343004914,-3.689042002,-7.930639617,-13.10987051,-0.135126952,-22.6748476,-2.9,52.13,1.04,10.14,31.61,8.26,814.09,0.13,3959,971,-4570,100994,13238,0,9054,1974.62,2356.36,7079.38
77,다인인베스트먼트주식회사,그랜드 머큐어 앰배서더 창원,Grand Mercure Ambassador Changwon (ex Pullman),0,4성급,3,321,2017,156250,4,3.428571429,2.514756143,-1.855645981,-5.475331714,-5.694269325,-11.39495989,-12.57196904,-0.494449797,-34.97186961,-2.84,-6.83,0.54,4.75,26.34,4.46,746.96,0.12,2755,-487,-3449,99175,12334,0,9085,1872.54,2305.44,7212.46
77,다인인베스트먼트주식회사,그랜드 머큐어 앰배서더 창원,Grand Mercure Ambassador Changwon (ex Pullman),0,4성급,3,321,2018,156250,4,3.25,4.095547152,0.329533757,-0.637757345,-1.966386913,-3.696719426,-9.998635292,-0.408063964,-12.28248203,1.71,-7.98,0.05,0.33,23.14,0.4,559.16,0.11,2153,-90,1750,97062,11349,0,8723,1823.13,2202.86,6899.87
77,다인인베스트먼트주식회사,그랜드 머큐어 앰배서더 창원,Grand Mercure Ambassador Changwon (ex Pullman),0,4성급,3,321,2019,156250,4,3.769230769,6.921828829,-1.483537987,-3.890823416,-2.049050329,-6.982798024,-10.76882972,0.041470293,-18.21174036,-2.34,12.7,1.12,6.83,30.03,8.86,465.95,0.13,2062,-2385,-2299,97302,12790,0,8950,1789.47,2146.27,7160.53
78,대우송도호텔(주),홀리데이 인 인천 송도,Holiday Inn Incheon Songdo,0,4성급,2,202,2015,100334.5,3,4.513513514,6.676564778,-1.434483728,-0.527246269,-0.152312357,-1.247968345,-8.398278523,-0.068362624,-5.152087068,-0.28,-8.92,-4.46,-25.54,-7.07,-25.93,558.37,0.17,-3172,-634,6702,157514,28850,24873,6017,33.8,4051.39,5983.2
78,대우송도호텔(주),홀리데이 인 인천 송도,Holiday Inn Incheon Songdo,0,4성급,2,202,2016,100334.5,3,4.346938776,5.822731609,-0.58065308,-1.263570015,-2.339195785,-3.029008957,-8.719039001,-0.216265155,-10.32500038,-2.92,6.51,-2.78,-19.74,0.1,-14.93,673.53,0.19,-566,-918,6,153685,30729,25478,5220,29.48,4037.48,5190.52
78,대우송도호텔(주),홀리데이 인 인천 송도,Holiday Inn Incheon Songdo,0,4성급,2,202,2017,100334.5,3,4.454545455,5.698376546,0.22207504,0.599472623,-2.619529088,-3.970279382,-9.882863057,-0.038344618,-9.991091937,-2.3,-0.22,-3.01,-26.12,-0.46,-15.82,887.97,0.19,-550,-206,1000,150161,30662,25432,5371,31.09,4061.97,5339.91
78,대우송도호텔(주),홀리데이 인 인천 송도,Holiday Inn Incheon Songdo,0,4성급,2,202,2018,100334.5,3,4.461538462,7.696046454,0.39449151,-1.415604108,-3.221195581,-4.555788926,-9.070739063,-0.830646227,-11.00343594,-2.95,-4.39,-3.74,-45.03,-2.97,-20,1452.31,0.19,-2105,-1125,1030,146764,29315,25038,5149,34.46,4064.86,5114.54
